client_id,client_name,gender,birth_date,client_type,cellphone,email,JOB_TITLE,JOB_INDUSTRY_CATEGORY,WEALTH_SEGMENT,DECEASED_INDICATOR,OWNS_CAR,TENURE,ADDRESS,POSTCODE,STATE,COUNTRY,
998,Vyky Pegg,Female,3/15/1943,individual,0065844744145,vyky_pegg@gmail.com,Budget/Accounting Analyst IV,Financial Services,Affluent Customer,FALSE,TRUE,15,33475 Fair Oaks Junction,4702,QLD,Australia,
999,Kellen Pawelski,Female,7/26/1945,company,0066914749002,kellen_pawelski@gmail.com,Financial Advisor,Financial Services,Mass Customer,FALSE,TRUE,19,57666 Victoria Way,4215,QLD,Australia,
1000,Jermaine Bagshawe,Female,5/14/1954,individual,0034984753859,jermaine_bagshawe@gmail.com,Staff Accountant IV,Property,Mass Customer,FALSE,TRUE,14,21875 Grover Drive,2010,NSW,Australia,
1001,Bryan Jachtym,Male,5/15/1974,individual,0061114758716,bryan_jachtym@gmail.com,Help Desk Operator,Manufacturing,High Net Worth,FALSE,TRUE,11,6792 Kropf Hill,2049,NSW,Australia,
1002,Renie Laundon,Female,12/18/1973,company,0061844763573,renie_laundon@gmail.com,Teacher,Health,High Net Worth,FALSE,FALSE,2,37 Mesta Road,3198,VIC,Australia,
1003,Weidar Etheridge,Male,7/13/1959,company,0049914768430,weidar_etheridge@gmail.com,Operator,n/a,Mass Customer,FALSE,FALSE,3,85340 Hovde Way,3153,VIC,Australia,
1004,Datha Fishburn,Female,7/2/1990,company,0035198477328,datha_fishburn@gmail.com,Environmental Specialist,IT,Mass Customer,FALSE,TRUE,6,02643 Moose Court,4500,QLD,Australia,
1005,Ferdinand Romanetti,Male,10/7/1959,company,0064114778144,ferdinand_romanetti@gmail.com,,Financial Services,Mass Customer,FALSE,FALSE,6,59252 Maryland Drive,3500,VIC,Australia,
1006,Burk Wortley,Male,10/17/2001,company,0065844783001,burk_wortley@gmail.com,,Manufacturing,Mass Customer,FALSE,TRUE,15,2886 Buena Vista Terrace,2038,NSW,Australia,
1007,Melloney Temby,Female,10/5/1954,individual,0066914787858,melloney_temby@gmail.com,Automation Specialist II,Property,Mass Customer,FALSE,TRUE,7,6 Golf View Alley,2287,NSW,Australia,
1008,Dickie Cubbini,Male,12/17/1952,company,0034984792715,dickie_cubbini@gmail.com,Software Consultant,Retail,Affluent Customer,FALSE,FALSE,4,83716 Russell Lane,2145,NSW,Australia,
1009,Sylas Duffill,Male,10/2/1955,company,0061114797572,sylas_duffill@gmail.com,Desktop Support Technician,n/a,Mass Customer,FALSE,FALSE,9,265 Stephen Trail,2209,NSW,Australia,
